2.976846396923065186e-01,1.476731598377227783e-01,-2.336792498826980591e-01,-4.962101578712463379e-03,-6.105475593358278275e-03,8.963273465633392334e-02,-1.640275418758392334e-01,1.677470356225967407e-01,7.504533231258392334e-02,-2.574560046195983887e-01,-2.272402346134185791e-01,-1.306379735469818115e-01,-1.197499036788940430e-02,4.443718120455741882e-02,-2.589417099952697754e-01,2.999815046787261963e-01,3.389230370521545410e-01,-3.242506086826324463e-02,-2.117328718304634094e-02,2.166281640529632568e-01
-2.375315576791763306e-01,3.104633279144763947e-02,-6.498794257640838623e-02,2.504515647888183594e-01,-2.655794024467468262e-01,-1.270605716854333878e-02,1.871078461408615112e-02,1.735889017581939697e-01,1.076817065477371216e-01,2.639271616935729980e-01,-2.139335721731185913e-01,5.774821713566780090e-02,-1.541636586189270020e-01,8.379646390676498413e-02,-8.495132625102996826e-02,1.959990859031677246e-01,2.518970072269439697e-01,-2.345321327447891235e-01,2.786644399166107178e-01,4.363973811268806458e-02
2.798059284687042236e-01,-1.007427349686622620e-01,-4.068687558174133301e-02,2.915931642055511475e-01,2.745285332202911377e-01,4.320090636610984802e-02,-8.683241903781890869e-02,3.033274225890636444e-02,9.309145808219909668e-02,-1.329767107963562012e-01,-2.091584503650665283e-01,2.657695710659027100e-01,2.396583259105682373e-01,-1.730557829141616821e-01,-3.807407617568969727e-02,1.668995916843414307e-01,2.409903854131698608e-01,1.694866269826889038e-01,-1.632338017225265503e-01,2.086915522813796997e-01
2.255762666463851929e-01,-1.848662793636322021e-01,-1.177480816841125488e-02,-1.671124547719955444e-01,-2.636331319808959961e-01,-2.257428318262100220e-01,-2.431723326444625854e-01,-1.268274039030075073e-01,-1.791392862796783447e-01,1.181955710053443909e-01,2.086473703384399414e-01,-5.306306295096874237e-03,-1.024645417928695679e-01,2.740288078784942627e-01,2.563879489898681641e-01,2.534108161926269531e-01,1.114737428724765778e-02,1.200346648693084717e-01,7.959751784801483154e-02,-2.864711582660675049e-01
2.117546945810317993e-01,1.482189744710922241e-01,3.014431893825531006e-01,-6.723973155021667480e-02,1.804051101207733154e-01,2.524759471416473389e-01,2.550266981124877930e-01,3.370131850242614746e-01,-3.064810335636138916e-01,2.170900702476501465e-01,-2.773011326789855957e-01,-2.325426638126373291e-01,-2.108112871646881104e-01,-1.892851293087005615e-01,3.213514387607574463e-01,-2.344260662794113159e-01,-3.675244450569152832e-01,1.201390624046325684e-01,9.518831968307495117e-02,6.540528684854507446e-02
1.197083443403244019e-01,2.163192033767700195e-01,-6.373614817857742310e-02,-1.508445441722869873e-01,1.703726053237915039e-01,-6.668050587177276611e-02,-2.839969396591186523e-01,-3.317676782608032227e-01,2.031229734420776367e-01,2.532449364662170410e-01,-2.708121435716748238e-03,-2.869926393032073975e-01,-7.307767868041992188e-03,3.737150728702545166e-01,2.910121381282806396e-01,6.760969012975692749e-02,3.862781822681427002e-02,2.053354084491729736e-01,8.785208687186241150e-03,2.303082197904586792e-01
7.624227553606033325e-02,-1.098340190947055817e-02,1.682770252227783203e-02,2.031610012054443359e-01,-1.010909974575042725e-01,-1.492526978254318237e-01,-1.446278542280197144e-01,2.717612981796264648e-01,-9.270969033241271973e-02,-4.888299480080604553e-02,-2.737699449062347412e-01,-1.469877511262893677e-01,7.301345467567443848e-02,-9.779708832502365112e-02,4.236106947064399719e-02,-1.467173248529434204e-01,-1.059761345386505127e-01,1.727750897407531738e-01,1.063995063304901123e-01,-2.899086773395538330e-01
2.951754629611968994e-01,-1.623292267322540283e-01,-1.554687470197677612e-01,-1.372404098510742188e-01,2.804771065711975098e-02,1.553756296634674072e-01,8.035153895616531372e-02,-2.031888812780380249e-01,1.918645799160003662e-01,1.391656845808029175e-01,1.569860875606536865e-01,-1.032593250274658203e-01,1.123945415019989014e-01,-2.775251567363739014e-01,1.004936620593070984e-01,2.075249142944812775e-02,5.137944594025611877e-02,-7.582892477512359619e-02,1.319130063056945801e-01,2.814606428146362305e-01
3.870612010359764099e-02,-6.086866557598114014e-02,-1.082937121391296387e-01,2.186734676361083984e-01,2.762289643287658691e-01,-2.642334401607513428e-01,2.693276107311248779e-01,2.851888239383697510e-01,-5.038731917738914490e-02,3.091093003749847412e-01,7.788220047950744629e-02,-2.775768935680389404e-01,-1.093844771385192871e-01,7.914693653583526611e-02,1.926398575305938721e-01,-2.612630724906921387e-01,-1.113649755716323853e-01,2.617508172988891602e-01,-1.138940081000328064e-01,-1.335266679525375366e-01
2.347720265388488770e-01,1.361472159624099731e-01,-6.690762937068939209e-02,2.677176296710968018e-01,-2.637858986854553223e-01,1.149759888648986816e-01,1.490157693624496460e-01,2.169308811426162720e-01,2.452141046524047852e-01,1.971514075994491577e-01,-1.999773383140563965e-01,1.995880752801895142e-01,6.375411152839660645e-02,-9.379096329212188721e-02,-3.477143123745918274e-02,7.800722867250442505e-02,1.369612514972686768e-01,9.691853821277618408e-02,1.568831205368041992e-01,6.024686619639396667e-03
-1.309238076210021973e-01,1.896061301231384277e-01,-1.269422471523284912e-01,1.036029160022735596e-01,3.632332384586334229e-01,1.544400453567504883e-01,1.116043180227279663e-01,2.911498546600341797e-01,1.742007583379745483e-01,3.213797807693481445e-01,2.454304397106170654e-01,7.226581126451492310e-02,1.148265600204467773e-02,-2.411789149045944214e-01,3.262826204299926758e-01,-1.252244114875793457e-01,6.064441427588462830e-02,2.947621941566467285e-01,9.963754564523696899e-02,1.268521547317504883e-01
-2.928317189216613770e-01,-1.051813811063766479e-01,-1.646689921617507935e-01,-1.716925650835037231e-01,1.620509326457977295e-01,-3.154391050338745117e-02,-3.293084725737571716e-02,-1.375659406185150146e-01,7.468193024396896362e-02,1.322974711656570435e-01,-1.875064373016357422e-01,1.979085355997085571e-01,2.821004092693328857e-01,2.964515686035156250e-01,-1.616635471582412720e-01,2.643660306930541992e-01,9.336601942777633667e-02,2.452142983675003052e-01,2.733627855777740479e-01,1.904332935810089111e-01
-9.844660758972167969e-03,-6.202161312103271484e-02,-1.139319092035293579e-01,6.679642200469970703e-02,6.870344281196594238e-02,-1.430205702781677246e-01,3.053607642650604248e-01,-3.084000945091247559e-02,1.358855962753295898e-01,1.651496291160583496e-01,1.218321323394775391e-01,-3.015446066856384277e-01,-6.285247206687927246e-02,-1.013474166393280029e-01,4.670587182044982910e-02,4.917815327644348145e-02,2.104502916336059570e-02,2.479124069213867188e-02,-2.564150691032409668e-01,1.559427380561828613e-01
-2.521571516990661621e-01,-7.279738783836364746e-02,-2.224192023277282715e-01,-1.506134867668151855e-01,1.755187958478927612e-01,3.817352950572967529e-01,1.993151754140853882e-01,2.370923310518264771e-01,2.063446640968322754e-01,1.106464043259620667e-01,1.809538304805755615e-01,-2.135617285966873169e-01,-9.590491652488708496e-02,4.556587040424346924e-01,-2.645439505577087402e-01,2.231641262769699097e-01,4.475603103637695312e-01,-2.720280885696411133e-01,1.640512645244598389e-01,2.496882379055023193e-01
2.810295224189758301e-01,2.631417214870452881e-01,1.018635109066963196e-01,-2.988981306552886963e-01,-1.357921361923217773e-01,4.387107864022254944e-02,1.746412366628646851e-01,8.400180190801620483e-02,2.251513153314590454e-01,1.491834819316864014e-01,-3.497978299856185913e-02,9.014567732810974121e-02,-2.996309399604797363e-01,1.369463354349136353e-01,1.914068162441253662e-01,2.862184941768646240e-01,2.346788048744201660e-01,-2.314711511135101318e-01,3.276339918375015259e-02,8.035200089216232300e-02
-1.600999981164932251e-01,1.889584064483642578e-01,-2.738129496574401855e-01,-1.786866933107376099e-01,1.618757396936416626e-01,2.407605350017547607e-01,-1.405206322669982910e-01,1.414758861064910889e-01,-1.475814133882522583e-01,-1.682632416486740112e-01,9.203741326928138733e-03,-3.095648288726806641e-01,7.367324829101562500e-02,2.309838235378265381e-01,3.095254600048065186e-01,3.742452338337898254e-02,-4.859959334135055542e-02,-2.588044293224811554e-02,2.350434809923171997e-01,3.487863019108772278e-02
2.352068014442920685e-02,1.843566894531250000e-01,-2.845473587512969971e-01,5.663841031491756439e-03,-2.361062318086624146e-01,-1.098693087697029114e-01,-1.171659380197525024e-01,1.090830639004707336e-01,2.372017651796340942e-01,-2.234791815280914307e-01,1.082993894815444946e-01,5.122449621558189392e-02,3.141005933284759521e-01,-2.720654010772705078e-02,-2.008923888206481934e-01,1.448214352130889893e-01,-8.418984711170196533e-02,-2.149826437234878540e-01,1.310328692197799683e-01,-1.903587281703948975e-01
1.168260648846626282e-01,-1.439833939075469971e-01,2.703857608139514923e-02,2.458166629076004028e-01,-1.737441420555114746e-01,2.617732882499694824e-01,7.861025631427764893e-02,1.353454142808914185e-01,1.469044387340545654e-01,-3.626040816307067871e-01,5.485801026225090027e-02,2.614341080188751221e-01,-2.663632929325103760e-01,3.029937744140625000e-01,2.213020026683807373e-01,1.430435329675674438e-01,3.806015551090240479e-01,-2.260845452547073364e-01,-1.225425004959106445e-01,-6.691323220729827881e-02
-2.157404571771621704e-01,-1.768131703138351440e-01,2.591311931610107422e-02,1.458870470523834229e-01,-1.327666826546192169e-02,-1.062758862972259521e-01,-2.967113554477691650e-01,-1.670999675989151001e-01,-2.421363890171051025e-01,-1.045997142791748047e-01,-2.245339155197143555e-01,-2.476968765258789062e-01,-2.749282121658325195e-01,-3.229312598705291748e-02,-8.851820230484008789e-02,-1.734751015901565552e-01,-8.533177524805068970e-02,3.093912005424499512e-01,-6.628363579511642456e-02,-3.390972316265106201e-02
